,Date,Albania,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Cyprus,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
37,2/28/20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,16,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8
38,2/29/20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,16,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8
39,3/1/20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,16,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8
40,3/2/20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,16,0,0,0,0,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8
41,3/3/20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,16,0,0,0,0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,8
42,3/4/20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,16,0,0,0,0,1,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,8
43,3/5/20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,16,0,0,0,0,1,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,8
44,3/6/20,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12,0,17,0,0,0,0,2,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,8
45,3/7/20,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12,0,18,0,0,0,0,2,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30,0,3,0,0,18
46,3/8/20,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12,0,18,0,0,0,0,2,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30,0,3,0,0,18
47,3/9/20,0,0,2,0,1,1,0,0,0,0,0,1,0,1,12,0,18,0,0,0,0,2,724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,32,0,3,0,0,18
48,3/10/20,0,0,4,0,3,1,0,0,0,0,0,1,0,1,12,0,18,0,0,1,0,4,724,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,32,0,3,0,0,19
49,3/11/20,0,0,4,3,3,1,0,0,0,0,0,1,0,1,12,0,25,0,0,1,0,4,1045,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,183,0,4,0,0,19
50,3/12/20,0,0,4,3,3,1,0,0,0,0,0,1,0,1,12,0,25,0,0,1,0,4,1045,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,183,0,4,0,0,19
51,3/13/20,0,0,6,3,3,1,0,0,0,1,0,1,0,1,12,0,46,0,0,1,0,4,1439,0,0,1,0,0,1,0,0,0,0,1,1,0,1,7,0,0,0,193,0,4,0,0,19
52,3/14/20,0,0,6,3,3,1,0,0,0,1,0,1,0,1,12,0,46,8,1,1,0,4,1966,0,0,1,0,0,1,0,0,0,0,1,1,0,2,9,0,0,0,517,0,4,0,0,19
53,3/15/20,0,0,6,6,3,1,0,0,0,1,0,1,1,10,12,0,46,8,1,8,0,4,2335,0,0,1,1,0,1,0,0,0,0,1,1,0,2,9,0,0,0,517,0,4,0,0,19
54,3/16/20,0,0,6,6,3,1,0,0,0,2,3,1,1,10,12,1,67,8,1,0,0,4,2749,0,0,1,1,0,2,0,0,0,0,1,1,13,3,9,1,0,0,530,0,4,0,0,21
55,3/17/20,0,1,1,6,3,1,2,0,0,4,3,1,1,10,12,1,67,8,2,0,5,11,2941,0,0,1,1,0,2,1,0,0,0,1,1,13,3,16,1,0,0,1028,0,4,0,0,53
56,3/18/20,0,1,9,6,5,31,2,0,0,4,3,1,1,10,12,1,105,8,2,5,5,11,4025,0,0,1,1,0,2,1,0,0,0,1,1,13,3,19,1,0,0,1081,0,15,0,0,67
57,3/19/20,0,1,9,6,5,31,2,0,0,5,3,1,1,10,12,1,113,8,2,5,5,11,4440,0,0,1,1,0,2,1,0,0,0,1,1,1,3,25,1,0,0,1107,0,15,0,0,67
58,3/20/20,0,1,9,6,5,1,2,0,0,5,4,1,1,10,12,1,180,19,2,5,5,14,4440,0,0,1,1,0,2,1,0,0,0,1,1,1,5,25,1,0,0,1588,0,15,0,0,67
59,3/21/20,2,1,9,11,15,263,2,3,0,5,6,1,1,10,12,1,233,19,7,22,5,36,6072,0,0,1,1,0,2,1,0,0,0,1,1,1,5,52,1,0,0,2125,0,15,0,1,67
60,3/22/20,2,2,9,10,15,263,2,3,3,5,6,1,2,10,2206,3,266,19,16,36,5,37,7024,0,0,1,1,6,2,1,1,0,0,1,1,1,5,64,1,7,0,2575,0,131,0,1,67
61,3/23/20,2,2,9,10,15,263,2,3,3,5,6,1,2,10,2206,3,266,19,16,36,5,37,7024,0,0,1,1,6,2,1,1,0,0,1,1,1,5,64,1,7,0,2575,0,131,0,1,67
62,3/24/20,10,14,9,10,22,461,2,3,3,5,10,36,7,10,3250,9,3243,29,21,51,5,53,8326,0,0,1,1,6,2,2,1,0,1,1,6,1,22,79,15,7,0,3794,0,131,0,1,140
63,3/25/20,17,16,9,10,29,547,2,4,3,22,10,41,8,10,3907,10,3547,36,21,56,5,58,9362,0,0,1,1,6,2,2,1,0,1,1,6,7,22,86,15,7,10,5367,0,131,26,1,140
64,3/26/20,17,18,112,15,29,675,2,8,4,22,10,50,8,10,4955,11,5673,36,28,82,5,68,10361,2,0,1,1,6,2,2,1,0,3,3,6,7,43,94,0,2,10,7015,0,131,26,1,150
65,3/27/20,31,28,225,15,32,858,5,9,15,37,11,57,11,10,5707,14,6658,52,34,97,5,79,10950,3,0,1,1,40,2,2,1,0,3,3,6,7,43,115,0,2,10,9357,0,1530,42,5,151
66,3/28/20,31,30,225,15,32,1063,5,11,15,45,11,57,20,10,5724,14,8481,52,34,114,5,89,12384,16,0,1,1,40,2,2,1,0,3,3,7,7,43,139,0,2,10,12285,0,1530,70,5,151
67,3/29/20,33,30,479,15,32,1359,8,14,15,52,11,73,20,10,7226,18,9211,52,34,135,5,132,13030,20,0,1,1,40,2,2,1,0,3,3,7,7,43,206,0,2,10,14709,0,1595,105,6,151
68,3/30/20,44,30,636,26,32,1527,17,17,22,67,25,73,20,10,7964,20,13500,52,34,157,5,161,14620,21,3,1,7,40,2,15,1,0,3,12,12,7,43,209,0,7,10,16780,0,1823,162,8,171
69,3/31/20,52,30,1095,26,47,1696,17,17,23,67,45,77,26,10,9513,21,16100,52,37,198,5,224,15729,24,3,1,7,80,2,18,2,0,3,12,13,7,43,220,0,3,10,19259,0,1823,243,10,179
70,4/1/20,67,31,1436,26,53,2132,19,20,28,73,61,971,33,10,11053,23,18700,52,40,225,5,241,16847,26,3,1,7,80,2,23,2,0,10,17,13,47,43,252,0,3,10,22647,0,2967,333,13,179
