,asin,categoria,quantita,date,price,unit_price
27,B086GMY5XK,mascherine,10.0,2020-04-25 08:28:00,12.89,1.29
28,B086GMY5XK,mascherine,10.0,2020-04-26 07:58:00,11.99,1.2
29,B086GMY5XK,mascherine,10.0,2020-04-26 09:40:00,,
30,B086GMY5XK,mascherine,10.0,2020-04-26 13:14:00,11.99,1.2
31,B086GMY5XK,mascherine,10.0,2020-04-26 19:12:00,10.93,1.09
32,B086GMY5XK,mascherine,10.0,2020-04-27 01:30:00,10.98,1.1
33,B086GMY5XK,mascherine,10.0,2020-04-28 10:44:00,,
34,B086GMY5XK,mascherine,10.0,2020-04-28 11:56:00,10.98,1.1
35,B086GMY5XK,mascherine,10.0,2020-04-28 17:40:00,,
36,B086GMY5XK,mascherine,10.0,2020-04-29 10:28:00,10.98,1.1
37,B086GMY5XK,mascherine,10.0,2020-05-01 06:08:00,,
38,B086GMY5XK,mascherine,10.0,2020-05-01 15:22:00,10.98,1.1
39,B086GMY5XK,mascherine,10.0,2020-05-02 08:20:00,,
0,B08733G5C6,mascherine,50.0,2020-04-16 01:40:00,34.99,0.7
1,B08733G5C6,mascherine,50.0,2020-04-16 08:28:00,,
2,B08733G5C6,mascherine,50.0,2020-04-18 08:04:00,37.49,0.75
3,B08733G5C6,mascherine,50.0,2020-04-19 20:36:00,,
4,B08733G5C6,mascherine,50.0,2020-04-20 06:36:00,37.49,0.75
5,B08733G5C6,mascherine,50.0,2020-04-20 06:52:00,,
6,B08733G5C6,mascherine,50.0,2020-04-20 13:52:00,37.49,0.75
7,B08733G5C6,mascherine,50.0,2020-04-20 15:48:00,,
8,B08733G5C6,mascherine,50.0,2020-04-21 07:20:00,37.49,0.75
9,B08733G5C6,mascherine,50.0,2020-04-21 09:56:00,,
10,B08733G5C6,mascherine,50.0,2020-04-21 14:16:00,37.49,0.75
11,B08733G5C6,mascherine,50.0,2020-04-21 15:34:00,,
12,B08733G5C6,mascherine,50.0,2020-04-21 16:28:00,34.99,0.7
13,B08733G5C6,mascherine,50.0,2020-04-21 19:08:00,29.99,0.6
14,B08733G5C6,mascherine,50.0,2020-04-22 03:36:00,37.49,0.75
15,B08733G5C6,mascherine,50.0,2020-04-22 10:48:00,,
16,B08733G5C6,mascherine,50.0,2020-04-22 13:44:00,34.98,0.7
17,B08733G5C6,mascherine,50.0,2020-04-22 16:10:00,37.49,0.75
18,B08733G5C6,mascherine,50.0,2020-04-22 18:24:00,,
19,B08733G5C6,mascherine,50.0,2020-04-23 06:46:00,35.99,0.72
20,B08733G5C6,mascherine,50.0,2020-04-23 12:40:00,34.99,0.7
21,B08733G5C6,mascherine,50.0,2020-04-23 14:00:00,35.99,0.72
22,B08733G5C6,mascherine,50.0,2020-04-23 15:44:00,,
23,B08733G5C6,mascherine,50.0,2020-04-23 16:56:00,35.99,0.72
24,B08733G5C6,mascherine,50.0,2020-04-23 18:16:00,34.98,0.7
25,B08733G5C6,mascherine,50.0,2020-04-24 06:18:00,,
26,B08733G5C6,mascherine,50.0,2020-04-24 08:46:00,35.99,0.72
27,B08733G5C6,mascherine,50.0,2020-04-24 13:52:00,37.99,0.76
28,B08733G5C6,mascherine,50.0,2020-04-24 15:04:00,31.0,0.62
29,B08733G5C6,mascherine,50.0,2020-04-25 00:54:00,37.99,0.76
30,B08733G5C6,mascherine,50.0,2020-04-26 07:34:00,37.97,0.76
31,B08733G5C6,mascherine,50.0,2020-04-26 12:12:00,,
32,B08733G5C6,mascherine,50.0,2020-04-26 13:14:00,37.92,0.76
33,B08733G5C6,mascherine,50.0,2020-04-27 00:54:00,37.99,0.76
34,B08733G5C6,mascherine,50.0,2020-04-27 08:28:00,,
35,B08733G5C6,mascherine,50.0,2020-04-27 14:36:00,37.99,0.76
36,B08733G5C6,mascherine,50.0,2020-04-28 18:32:00,20.99,0.42
37,B08733G5C6,mascherine,50.0,2020-04-29 03:34:00,37.99,0.76
38,B08733G5C6,mascherine,50.0,2020-04-29 08:56:00,,
39,B08733G5C6,mascherine,50.0,2020-04-29 10:28:00,37.99,0.76
40,B08733G5C6,mascherine,50.0,2020-04-29 17:26:00,26.98,0.54
41,B08733G5C6,mascherine,50.0,2020-04-30 05:10:00,,
0,B087BT5X59,termometri,1.0,2020-04-21 06:46:00,31.98,31.98
1,B087BT5X59,termometri,1.0,2020-04-23 14:30:00,,
2,B087BT5X59,termometri,1.0,2020-04-23 15:36:00,31.98,31.98
3,B087BT5X59,termometri,1.0,2020-04-24 16:36:00,,
4,B087BT5X59,termometri,1.0,2020-04-25 05:36:00,31.98,31.98
5,B087BT5X59,termometri,1.0,2020-04-25 07:58:00,,
6,B087BT5X59,termometri,1.0,2020-04-25 12:24:00,31.98,31.98
7,B087BT5X59,termometri,1.0,2020-04-25 16:06:00,,
8,B087BT5X59,termometri,1.0,2020-04-26 12:44:00,31.98,31.98
9,B087BT5X59,termometri,1.0,2020-04-27 08:14:00,,
10,B087BT5X59,termometri,1.0,2020-04-27 10:08:00,31.98,31.98
11,B087BT5X59,termometri,1.0,2020-04-28 19:56:00,,
12,B087BT5X59,termometri,1.0,2020-04-29 07:28:00,31.98,31.98
13,B087BT5X59,termometri,1.0,2020-04-29 20:44:00,,
0,B0864317KM,termometri,1.0,2020-04-01 07:12:00,44.49,44.49
1,B0864317KM,termometri,1.0,2020-04-01 10:48:00,,
2,B0864317KM,termometri,1.0,2020-04-02 02:44:00,44.49,44.49
3,B0864317KM,termometri,1.0,2020-04-02 05:30:00,,
4,B0864317KM,termometri,1.0,2020-04-07 09:26:00,43.99,43.99
5,B0864317KM,termometri,1.0,2020-04-07 09:56:00,,
6,B0864317KM,termometri,1.0,2020-04-08 16:54:00,43.99,43.99
7,B0864317KM,termometri,1.0,2020-04-08 22:28:00,,
8,B0864317KM,termometri,1.0,2020-04-09 10:08:00,43.99,43.99
9,B0864317KM,termometri,1.0,2020-04-09 12:10:00,,
10,B0864317KM,termometri,1.0,2020-04-10 08:24:00,43.99,43.99
11,B0864317KM,termometri,1.0,2020-04-10 16:30:00,,
12,B0864317KM,termometri,1.0,2020-04-16 03:22:00,43.99,43.99
13,B0864317KM,termometri,1.0,2020-04-16 06:08:00,,
14,B0864317KM,termometri,1.0,2020-04-16 15:00:00,42.99,42.99
15,B0864317KM,termometri,1.0,2020-04-16 15:04:00,,
16,B0864317KM,termometri,1.0,2020-04-17 05:24:00,43.99,43.99
17,B0864317KM,termometri,1.0,2020-04-17 09:02:00,,
18,B0864317KM,termometri,1.0,2020-04-17 09:04:00,43.87,43.87
19,B0864317KM,termometri,1.0,2020-04-17 12:52:00,43.81,43.81
20,B0864317KM,termometri,1.0,2020-04-17 19:12:00,40.75,40.75
21,B0864317KM,termometri,1.0,2020-04-18 06:16:00,40.76,40.76
22,B0864317KM,termometri,1.0,2020-04-18 08:42:00,,
23,B0864317KM,termometri,1.0,2020-04-18 10:16:00,40.76,40.76
24,B0864317KM,termometri,1.0,2020-04-20 02:48:00,,
25,B0864317KM,termometri,1.0,2020-04-20 03:24:00,44.98,44.98
26,B0864317KM,termometri,1.0,2020-04-20 07:48:00,,
27,B0864317KM,termometri,1.0,2020-04-20 09:00:00,44.98,44.98
28,B0864317KM,termometri,1.0,2020-04-20 12:04:00,,
29,B0864317KM,termometri,1.0,2020-04-20 15:34:00,44.98,44.98
30,B0864317KM,termometri,1.0,2020-04-21 05:50:00,45.98,45.98
31,B0864317KM,termometri,1.0,2020-04-21 19:28:00,,
32,B0864317KM,termometri,1.0,2020-04-22 03:04:00,46.96,46.96
33,B0864317KM,termometri,1.0,2020-04-22 11:28:00,,
34,B0864317KM,termometri,1.0,2020-04-22 14:20:00,44.89,44.89
35,B0864317KM,termometri,1.0,2020-04-22 16:18:00,44.92,44.92
36,B0864317KM,termometri,1.0,2020-04-22 19:24:00,,
37,B0864317KM,termometri,1.0,2020-04-23 06:44:00,46.96,46.96
38,B0864317KM,termometri,1.0,2020-04-23 13:20:00,43.94,43.94
39,B0864317KM,termometri,1.0,2020-04-23 14:46:00,,
40,B0864317KM,termometri,1.0,2020-04-23 14:48:00,43.94,43.94
41,B0864317KM,termometri,1.0,2020-04-24 22:50:00,43.97,43.97
42,B0864317KM,termometri,1.0,2020-04-25 06:08:00,43.95,43.95
43,B0864317KM,termometri,1.0,2020-04-25 13:32:00,,
44,B0864317KM,termometri,1.0,2020-04-25 16:06:00,43.95,43.95
45,B0864317KM,termometri,1.0,2020-04-25 20:12:00,,
46,B0864317KM,termometri,1.0,2020-04-26 01:40:00,43.95,43.95
47,B0864317KM,termometri,1.0,2020-04-26 07:58:00,,
48,B0864317KM,termometri,1.0,2020-04-26 08:32:00,43.95,43.95
49,B0864317KM,termometri,1.0,2020-04-28 14:18:00,46.95,46.95
50,B0864317KM,termometri,1.0,2020-04-29 03:06:00,,
0,B084VCHD3F,guanti,100.0,2020-04-21 08:56:00,23.68,0.24
0,B00YUETVC0,guanti,100.0,2019-06-30 13:06:00,9.67,0.1
1,B00YUETVC0,guanti,100.0,2020-01-30 20:44:00,7.89,0.08
2,B00YUETVC0,guanti,100.0,2020-03-14 05:16:00,,
3,B00YUETVC0,guanti,100.0,2020-04-10 12:52:00,18.38,0.18
4,B00YUETVC0,guanti,100.0,2020-04-10 15:48:00,,
5,B00YUETVC0,guanti,100.0,2020-04-13 16:08:00,16.99,0.17
6,B00YUETVC0,guanti,100.0,2020-04-13 17:32:00,,
7,B00YUETVC0,guanti,100.0,2020-04-14 07:56:00,16.99,0.17
8,B00YUETVC0,guanti,100.0,2020-04-14 13:22:00,17.99,0.18
9,B00YUETVC0,guanti,100.0,2020-04-14 19:18:00,,
10,B00YUETVC0,guanti,100.0,2020-04-15 11:22:00,17.98,0.18
11,B00YUETVC0,guanti,100.0,2020-04-15 15:56:00,,
12,B00YUETVC0,guanti,100.0,2020-04-16 18:08:00,17.88,0.18
13,B00YUETVC0,guanti,100.0,2020-04-17 06:08:00,17.86,0.18
14,B00YUETVC0,guanti,100.0,2020-04-17 18:40:00,17.85,0.18
15,B00YUETVC0,guanti,100.0,2020-04-18 05:30:00,17.86,0.18
16,B00YUETVC0,guanti,100.0,2020-04-18 18:40:00,17.84,0.18
17,B00YUETVC0,guanti,100.0,2020-04-19 19:10:00,16.79,0.17
18,B00YUETVC0,guanti,100.0,2020-04-20 03:16:00,18.49,0.18
19,B00YUETVC0,guanti,100.0,2020-04-20 09:32:00,17.87,0.18
20,B00YUETVC0,guanti,100.0,2020-04-20 18:40:00,16.79,0.17
21,B00YUETVC0,guanti,100.0,2020-04-21 01:48:00,17.87,0.18
22,B00YUETVC0,guanti,100.0,2020-04-21 08:44:00,19.99,0.2
23,B00YUETVC0,guanti,100.0,2020-04-21 14:48:00,19.89,0.2
24,B00YUETVC0,guanti,100.0,2020-04-21 22:32:00,18.99,0.19
25,B00YUETVC0,guanti,100.0,2020-04-22 03:32:00,20.89,0.21
26,B00YUETVC0,guanti,100.0,2020-04-22 13:10:00,19.97,0.2
27,B00YUETVC0,guanti,100.0,2020-04-22 17:02:00,19.4,0.19
28,B00YUETVC0,guanti,100.0,2020-04-22 21:22:00,19.98,0.2
29,B00YUETVC0,guanti,100.0,2020-04-23 00:48:00,,
30,B00YUETVC0,guanti,100.0,2020-04-23 07:56:00,20.28,0.2
31,B00YUETVC0,guanti,100.0,2020-04-23 09:38:00,20.19,0.2
32,B00YUETVC0,guanti,100.0,2020-04-23 13:40:00,19.98,0.2
33,B00YUETVC0,guanti,100.0,2020-04-23 20:08:00,,
34,B00YUETVC0,guanti,100.0,2020-04-23 21:32:00,19.98,0.2
35,B00YUETVC0,guanti,100.0,2020-04-24 00:38:00,20.19,0.2
36,B00YUETVC0,guanti,100.0,2020-04-24 06:36:00,,
37,B00YUETVC0,guanti,100.0,2020-04-24 08:32:00,21.98,0.22
38,B00YUETVC0,guanti,100.0,2020-04-24 12:20:00,16.98,0.17
39,B00YUETVC0,guanti,100.0,2020-04-25 00:04:00,16.92,0.17
40,B00YUETVC0,guanti,100.0,2020-04-25 05:32:00,,
41,B00YUETVC0,guanti,100.0,2020-04-25 10:04:00,,
42,B00YUETVC0,guanti,100.0,2020-04-25 14:32:00,,
43,B00YUETVC0,guanti,100.0,2020-04-25 19:16:00,16.97,0.17
44,B00YUETVC0,guanti,100.0,2020-04-26 08:50:00,19.9,0.2
45,B00YUETVC0,guanti,100.0,2020-04-27 07:48:00,21.9,0.22
46,B00YUETVC0,guanti,100.0,2020-04-27 11:04:00,,
47,B00YUETVC0,guanti,100.0,2020-04-28 15:12:00,18.89,0.19
48,B00YUETVC0,guanti,100.0,2020-04-28 17:56:00,19.9,0.2
49,B00YUETVC0,guanti,100.0,2020-04-29 01:02:00,19.89,0.2
50,B00YUETVC0,guanti,100.0,2020-04-29 07:36:00,,
51,B00YUETVC0,guanti,100.0,2020-04-29 08:56:00,22.9,0.23
52,B00YUETVC0,guanti,100.0,2020-04-29 18:48:00,,
0,B085XKJZGF,guanti,50.0,2020-03-26 16:42:00,17.99,0.36
1,B085XKJZGF,guanti,50.0,2020-03-29 14:06:00,,
2,B085XKJZGF,guanti,50.0,2020-04-04 22:24:00,19.99,0.4
3,B085XKJZGF,guanti,50.0,2020-04-06 12:00:00,,
4,B085XKJZGF,guanti,50.0,2020-04-09 15:00:00,19.99,0.4
5,B085XKJZGF,guanti,50.0,2020-05-04 13:58:00,,
0,B086KVMJRB,guanti,100.0,2020-04-26 02:34:00,20.65,0.21
1,B086KVMJRB,guanti,100.0,2020-04-27 10:18:00,22.65,0.23
2,B086KVMJRB,guanti,100.0,2020-04-28 03:10:00,19.45,0.19
3,B086KVMJRB,guanti,100.0,2020-04-28 09:00:00,18.44,0.18
0,B0867KFJMF,igienizzanti,0.25,2020-03-26 19:08:00,22.38,89.52
1,B0867KFJMF,igienizzanti,0.25,2020-03-26 21:56:00,,
2,B0867KFJMF,igienizzanti,0.25,2020-03-28 13:32:00,20.99,83.96
3,B0867KFJMF,igienizzanti,0.25,2020-03-28 15:12:00,,
4,B0867KFJMF,igienizzanti,0.25,2020-03-28 16:16:00,20.99,83.96
5,B0867KFJMF,igienizzanti,0.25,2020-03-28 17:08:00,,
6,B0867KFJMF,igienizzanti,0.25,2020-03-30 07:56:00,20.98,83.92
7,B0867KFJMF,igienizzanti,0.25,2020-03-30 09:12:00,,
8,B0867KFJMF,igienizzanti,0.25,2020-04-01 14:44:00,22.35,89.4
9,B0867KFJMF,igienizzanti,0.25,2020-04-01 18:28:00,,
10,B0867KFJMF,igienizzanti,0.25,2020-04-03 15:32:00,20.99,83.96
11,B0867KFJMF,igienizzanti,0.25,2020-04-03 22:16:00,,
12,B0867KFJMF,igienizzanti,0.25,2020-04-15 16:18:00,21.99,87.96
13,B0867KFJMF,igienizzanti,0.25,2020-04-15 19:10:00,,
14,B0867KFJMF,igienizzanti,0.25,2020-04-16 18:56:00,21.48,85.92
15,B0867KFJMF,igienizzanti,0.25,2020-04-16 20:10:00,,
16,B0867KFJMF,igienizzanti,0.25,2020-04-17 06:08:00,21.48,85.92
17,B0867KFJMF,igienizzanti,0.25,2020-04-17 17:20:00,,
18,B0867KFJMF,igienizzanti,0.25,2020-04-18 04:44:00,21.48,85.92
19,B0867KFJMF,igienizzanti,0.25,2020-04-18 10:20:00,,
20,B0867KFJMF,igienizzanti,0.25,2020-04-18 13:00:00,21.48,85.92
21,B0867KFJMF,igienizzanti,0.25,2020-04-18 14:40:00,,
22,B0867KFJMF,igienizzanti,0.25,2020-04-18 17:28:00,21.48,85.92
23,B0867KFJMF,igienizzanti,0.25,2020-04-19 09:56:00,,
24,B0867KFJMF,igienizzanti,0.25,2020-04-19 11:18:00,21.48,85.92
25,B0867KFJMF,igienizzanti,0.25,2020-04-19 19:18:00,,
26,B0867KFJMF,igienizzanti,0.25,2020-04-19 22:04:00,21.48,85.92
27,B0867KFJMF,igienizzanti,0.25,2020-04-20 05:12:00,,
28,B0867KFJMF,igienizzanti,0.25,2020-04-23 10:54:00,23.0,92.0
29,B0867KFJMF,igienizzanti,0.25,2020-04-23 22:56:00,,
30,B0867KFJMF,igienizzanti,0.25,2020-04-24 15:44:00,,
31,B0867KFJMF,igienizzanti,0.25,2020-04-24 20:08:00,21.35,85.4
32,B0867KFJMF,igienizzanti,0.25,2020-04-25 00:12:00,,
33,B0867KFJMF,igienizzanti,0.25,2020-04-25 06:28:00,21.35,85.4
34,B0867KFJMF,igienizzanti,0.25,2020-04-25 15:32:00,,
35,B0867KFJMF,igienizzanti,0.25,2020-04-25 21:20:00,21.35,85.4
36,B0867KFJMF,igienizzanti,0.25,2020-04-27 08:18:00,,
37,B0867KFJMF,igienizzanti,0.25,2020-04-27 10:36:00,21.35,85.4
38,B0867KFJMF,igienizzanti,0.25,2020-04-27 19:18:00,17.95,71.8
39,B0867KFJMF,igienizzanti,0.25,2020-04-28 07:48:00,,
40,B0867KFJMF,igienizzanti,0.25,2020-04-28 09:26:00,17.95,71.8
41,B0867KFJMF,igienizzanti,0.25,2020-04-28 23:36:00,,
42,B0867KFJMF,igienizzanti,0.25,2020-04-29 03:12:00,17.95,71.8
43,B0867KFJMF,igienizzanti,0.25,2020-04-29 16:22:00,17.49,69.96
44,B0867KFJMF,igienizzanti,0.25,2020-04-29 19:48:00,,
45,B0867KFJMF,igienizzanti,0.25,2020-04-30 05:32:00,17.95,71.8
46,B0867KFJMF,igienizzanti,0.25,2020-04-30 08:38:00,,
47,B0867KFJMF,igienizzanti,0.25,2020-04-30 10:24:00,16.99,67.96
48,B0867KFJMF,igienizzanti,0.25,2020-04-30 13:52:00,,
49,B0867KFJMF,igienizzanti,0.25,2020-05-01 09:36:00,20.0,80.0
50,B0867KFJMF,igienizzanti,0.25,2020-05-01 11:04:00,,
51,B0867KFJMF,igienizzanti,0.25,2020-05-01 11:48:00,20.0,80.0
52,B0867KFJMF,igienizzanti,0.25,2020-05-01 13:54:00,21.5,86.0
53,B0867KFJMF,igienizzanti,0.25,2020-05-02 15:16:00,,
54,B0867KFJMF,igienizzanti,0.25,2020-05-02 16:32:00,21.5,86.0
55,B0867KFJMF,igienizzanti,0.25,2020-05-02 20:52:00,,
56,B0867KFJMF,igienizzanti,0.25,2020-05-03 01:22:00,21.5,86.0
57,B0867KFJMF,igienizzanti,0.25,2020-05-03 07:48:00,,
58,B0867KFJMF,igienizzanti,0.25,2020-05-03 10:48:00,21.35,85.4
59,B0867KFJMF,igienizzanti,0.25,2020-05-03 13:50:00,21.5,86.0
60,B0867KFJMF,igienizzanti,0.25,2020-05-03 16:40:00,,
61,B0867KFJMF,igienizzanti,0.25,2020-05-04 06:04:00,21.35,85.4
62,B0867KFJMF,igienizzanti,0.25,2020-05-04 11:32:00,,
63,B0867KFJMF,igienizzanti,0.25,2020-05-04 13:00:00,21.35,85.4
64,B0867KFJMF,igienizzanti,0.25,2020-05-04 16:54:00,,
65,B0867KFJMF,igienizzanti,0.25,2020-05-04 18:04:00,16.99,67.96
66,B0867KFJMF,igienizzanti,0.25,2020-05-04 21:20:00,17.99,71.96
67,B0867KFJMF,igienizzanti,0.25,2020-05-05 06:02:00,,
68,B0867KFJMF,igienizzanti,0.25,2020-05-05 10:26:00,17.99,71.96
69,B0867KFJMF,igienizzanti,0.25,2020-05-05 15:58:00,,
70,B0867KFJMF,igienizzanti,0.25,2020-05-05 20:00:00,18.49,73.96
71,B0867KFJMF,igienizzanti,0.25,2020-05-05 21:16:00,,
72,B0867KFJMF,igienizzanti,0.25,2020-05-06 06:08:00,18.49,73.96
0,B086V645DV,igienizzanti,1.0,2020-04-16 13:52:00,29.9,29.9
1,B086V645DV,igienizzanti,1.0,2020-04-16 20:06:00,,
2,B086V645DV,igienizzanti,1.0,2020-04-16 22:52:00,29.9,29.9
3,B086V645DV,igienizzanti,1.0,2020-04-19 09:04:00,27.9,27.9
4,B086V645DV,igienizzanti,1.0,2020-04-21 07:48:00,28.5,28.5
5,B086V645DV,igienizzanti,1.0,2020-04-21 18:16:00,29.9,29.9
6,B086V645DV,igienizzanti,1.0,2020-04-22 18:10:00,,
7,B086V645DV,igienizzanti,1.0,2020-04-22 20:56:00,29.9,29.9
8,B086V645DV,igienizzanti,1.0,2020-04-23 17:48:00,26.9,26.9
9,B086V645DV,igienizzanti,1.0,2020-04-24 09:16:00,,
10,B086V645DV,igienizzanti,1.0,2020-04-24 13:08:00,26.9,26.9
11,B086V645DV,igienizzanti,1.0,2020-04-24 16:52:00,,
12,B086V645DV,igienizzanti,1.0,2020-04-24 20:08:00,26.9,26.9
13,B086V645DV,igienizzanti,1.0,2020-04-25 06:28:00,,
14,B086V645DV,igienizzanti,1.0,2020-04-25 13:02:00,26.9,26.9
15,B086V645DV,igienizzanti,1.0,2020-04-25 15:32:00,,
16,B086V645DV,igienizzanti,1.0,2020-04-25 20:44:00,26.9,26.9
17,B086V645DV,igienizzanti,1.0,2020-04-28 07:48:00,,
18,B086V645DV,igienizzanti,1.0,2020-04-28 09:52:00,26.9,26.9
19,B086V645DV,igienizzanti,1.0,2020-04-29 10:44:00,,
20,B086V645DV,igienizzanti,1.0,2020-04-29 14:02:00,26.9,26.9
21,B086V645DV,igienizzanti,1.0,2020-04-30 08:38:00,,
22,B086V645DV,igienizzanti,1.0,2020-05-01 06:28:00,26.9,26.9
23,B086V645DV,igienizzanti,1.0,2020-05-01 06:40:00,,
24,B086V645DV,igienizzanti,1.0,2020-05-01 11:48:00,26.9,26.9
25,B086V645DV,igienizzanti,1.0,2020-05-02 15:16:00,,
26,B086V645DV,igienizzanti,1.0,2020-05-03 06:24:00,26.9,26.9
27,B086V645DV,igienizzanti,1.0,2020-05-03 15:56:00,,
28,B086V645DV,igienizzanti,1.0,2020-05-03 16:04:00,26.9,26.9
29,B086V645DV,igienizzanti,1.0,2020-05-03 20:44:00,,
30,B086V645DV,igienizzanti,1.0,2020-05-04 06:04:00,26.9,26.9
31,B086V645DV,igienizzanti,1.0,2020-05-04 11:32:00,,
32,B086V645DV,igienizzanti,1.0,2020-05-04 12:36:00,26.9,26.9
33,B086V645DV,igienizzanti,1.0,2020-05-05 06:02:00,,
34,B086V645DV,igienizzanti,1.0,2020-05-05 07:56:00,26.9,26.9
35,B086V645DV,igienizzanti,1.0,2020-05-05 17:20:00,,
36,B086V645DV,igienizzanti,1.0,2020-05-05 20:00:00,26.9,26.9
37,B086V645DV,igienizzanti,1.0,2020-05-05 21:16:00,,
38,B086V645DV,igienizzanti,1.0,2020-05-06 06:08:00,26.9,26.9
0,B084C1513X,igienizzanti,1.0,2020-04-15 19:24:00,17.69,17.69
1,B084C1513X,igienizzanti,1.0,2020-04-15 21:30:00,,
2,B084C1513X,igienizzanti,1.0,2020-04-16 19:04:00,17.69,17.69
3,B084C1513X,igienizzanti,1.0,2020-04-16 23:08:00,,
4,B084C1513X,igienizzanti,1.0,2020-04-17 20:34:00,17.69,17.69
5,B084C1513X,igienizzanti,1.0,2020-04-18 10:12:00,,
6,B084C1513X,igienizzanti,1.0,2020-04-18 15:28:00,17.69,17.69
7,B084C1513X,igienizzanti,1.0,2020-04-20 07:44:00,,
8,B084C1513X,igienizzanti,1.0,2020-04-20 10:10:00,17.69,17.69
9,B084C1513X,igienizzanti,1.0,2020-04-21 15:08:00,19.49,19.49
10,B084C1513X,igienizzanti,1.0,2020-04-21 18:20:00,,
11,B084C1513X,igienizzanti,1.0,2020-04-22 09:08:00,19.49,19.49
12,B084C1513X,igienizzanti,1.0,2020-04-23 06:20:00,,
13,B084C1513X,igienizzanti,1.0,2020-04-23 10:56:00,19.49,19.49
14,B084C1513X,igienizzanti,1.0,2020-04-25 06:28:00,,
15,B084C1513X,igienizzanti,1.0,2020-04-25 13:10:00,19.49,19.49
16,B084C1513X,igienizzanti,1.0,2020-04-25 15:36:00,,
17,B084C1513X,igienizzanti,1.0,2020-04-25 19:24:00,19.49,19.49
18,B084C1513X,igienizzanti,1.0,2020-04-25 20:44:00,,
19,B084C1513X,igienizzanti,1.0,2020-04-26 01:44:00,19.49,19.49
20,B084C1513X,igienizzanti,1.0,2020-04-28 22:40:00,,
21,B084C1513X,igienizzanti,1.0,2020-04-29 04:08:00,19.49,19.49
22,B084C1513X,igienizzanti,1.0,2020-04-30 11:08:00,,
23,B084C1513X,igienizzanti,1.0,2020-04-30 13:52:00,19.49,19.49
24,B084C1513X,igienizzanti,1.0,2020-05-03 07:48:00,,
25,B084C1513X,igienizzanti,1.0,2020-05-03 17:46:00,19.49,19.49
26,B084C1513X,igienizzanti,1.0,2020-05-04 13:22:00,,
27,B084C1513X,igienizzanti,1.0,2020-05-04 21:20:00,19.49,19.49
28,B084C1513X,igienizzanti,1.0,2020-05-05 06:02:00,,
29,B084C1513X,igienizzanti,1.0,2020-05-05 10:26:00,19.49,19.49
30,B084C1513X,igienizzanti,1.0,2020-05-05 21:16:00,,
31,B084C1513X,igienizzanti,1.0,2020-05-06 04:20:00,19.49,19.49
0,B087N3G2L6,igienizzanti,1.3,2020-04-25 05:44:00,29.9,23.0
1,B087N3G2L6,igienizzanti,1.3,2020-04-26 07:50:00,,
2,B087N3G2L6,igienizzanti,1.3,2020-04-26 13:10:00,29.9,23.0
3,B087N3G2L6,igienizzanti,1.3,2020-04-28 14:24:00,,
4,B087N3G2L6,igienizzanti,1.3,2020-04-28 15:28:00,29.9,23.0
5,B087N3G2L6,igienizzanti,1.3,2020-05-03 06:28:00,,
6,B087N3G2L6,igienizzanti,1.3,2020-05-03 07:52:00,29.9,23.0
7,B087N3G2L6,igienizzanti,1.3,2020-05-03 10:48:00,27.9,21.46
8,B087N3G2L6,igienizzanti,1.3,2020-05-04 03:44:00,,
9,B087N3G2L6,igienizzanti,1.3,2020-05-04 06:04:00,27.9,21.46
10,B087N3G2L6,igienizzanti,1.3,2020-05-05 07:56:00,,
11,B087N3G2L6,igienizzanti,1.3,2020-05-05 10:26:00,27.9,21.46
12,B087N3G2L6,igienizzanti,1.3,2020-05-06 06:08:00,24.9,19.15
0,B0867DBFP2,igienizzanti,0.5,2020-03-30 08:44:00,33.89,67.78
1,B0867DBFP2,igienizzanti,0.5,2020-03-30 09:46:00,,
2,B0867DBFP2,igienizzanti,0.5,2020-04-14 09:00:00,43.0,86.0
3,B0867DBFP2,igienizzanti,0.5,2020-04-14 13:08:00,,
4,B0867DBFP2,igienizzanti,0.5,2020-04-16 14:00:00,39.78,79.56
5,B0867DBFP2,igienizzanti,0.5,2020-04-16 16:24:00,39.49,78.98
6,B0867DBFP2,igienizzanti,0.5,2020-04-17 13:32:00,39.39,78.78
7,B0867DBFP2,igienizzanti,0.5,2020-04-17 17:20:00,39.29,78.58
8,B0867DBFP2,igienizzanti,0.5,2020-04-17 21:24:00,,
9,B0867DBFP2,igienizzanti,0.5,2020-04-18 08:56:00,39.29,78.58
10,B0867DBFP2,igienizzanti,0.5,2020-04-18 10:20:00,,
11,B0867DBFP2,igienizzanti,0.5,2020-04-18 14:40:00,39.29,78.58
12,B0867DBFP2,igienizzanti,0.5,2020-04-20 14:50:00,40.99,81.98
13,B0867DBFP2,igienizzanti,0.5,2020-04-20 18:36:00,37.2,74.4
14,B0867DBFP2,igienizzanti,0.5,2020-04-21 04:56:00,39.29,78.58
15,B0867DBFP2,igienizzanti,0.5,2020-04-21 07:52:00,39.99,79.98
16,B0867DBFP2,igienizzanti,0.5,2020-04-24 02:28:00,,
17,B0867DBFP2,igienizzanti,0.5,2020-04-25 01:02:00,38.99,77.98
18,B0867DBFP2,igienizzanti,0.5,2020-04-25 07:56:00,38.29,76.58
19,B0867DBFP2,igienizzanti,0.5,2020-04-25 08:52:00,,
20,B0867DBFP2,igienizzanti,0.5,2020-04-25 11:50:00,38.29,76.58
21,B0867DBFP2,igienizzanti,0.5,2020-04-26 06:12:00,,
